link,rating,solution
https://codeforces.com/contest/1006/problem/B,1200,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, k, i, j, arr[2005], val;
    vector<int> v;
    cin>> n >> k;

    for (i = 1; i <= n; i++) {
        cin>> arr[i];
        v.push_back(arr[i]);
    }

    sort(v.begin(), v.end(), greater<int>());
    map<int, int> mp;
    ll sum = 0;
    for (i = 0; i < k; i++)
    {
        val = v[i];
        mp[val]++;
        sum += ll(val);
    }

    cout<< sum << ""\n"";
    int prev = 0;
    int cnt = 0;

    for (i = 1; i <= n; i++) {
        val = arr[i];
        if (mp[val] > 0) {
            cnt++;
            if (cnt == k)
                cout<< n-prev << ""\n"";
            else
                cout<< i-prev << "" "";
            prev = i;
            mp[val]--;
        }
    }
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1144/problem/B,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, num, i, j, x, y;
    vector<int> a, b;
    cin>> n;
    for (i = 0; i < n; i++) {
        cin>> num;
        if (num%2 == 0)
            a.push_back(num);
        else
            b.push_back(num);
    }
    sort(a.begin(), a.end(), greater<int>());
    sort(b.begin(), b.end(), greater<int>());
    if (a.size() == b.size()) {
        cout<< 0 << ""\n"";
        return;
    }

    x = a.size();
    y = b.size();

    ll cnt = 0;
    if (x > y) {
        for (i = y+1; i < x; i++)
            cnt += ll(a[i]);
        cout<< cnt << ""\n"";
    } else {
        for (i = x+1; i < y; i++)
            cnt += ll(b[i]);
        cout<< cnt << ""\n"";
    }
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1141/problem/B,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, mx = 0, cnt;
    cin>> n;
    vector<int> arr(n);

    for (i = 0; i < n; i++)
        cin>> arr[i];
    
    cnt = 0;
    for (i = 0; i < n; i++)
    {
        if (arr[i] == 0) {
            mx = max(mx, cnt);
            cnt = 0;
        }
        else
            cnt++;
    }
    mx = max(cnt, mx);

    int cnt1, cnt2;
    cnt2 = cnt1 = 0;

    for (i = 0; i < n; i++) {
        if (arr[i] == 1) {
            cnt1++;
        }
        else
            break;
    }

    for (i = n-1; i >= 0; i--) {
        if (arr[i] == 1)
            cnt2++;
        else
            break;
    }

    cout<< max(mx, cnt1+cnt2) << ""\n"";
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1095/problem/B,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j;
    cin>> n;
    vector<int> v(n);

    for (i = 0; i < n; i++)
        cin>> v[i];
    sort(v.begin(), v.end());
    if (n == 2) {
        cout<< 0 << ""\n"";
    }
    else {
        n -= 1;
        cout<< min(v[n-1]-v[0], v[n]-v[1]) << ""\n"";
    }
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1005/problem/B,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, m, i, j;
    string a, b;
    cin>> a >> b;

    n = a.size() - 1;
    m = b.size() - 1;

    for (i = n, j = m; i >= 0 && j >= 0; i--, j--)
    {
        if (a[i] != b[j])
            break;
    }
    cout<< i+j+2 << ""\n"";
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/999/problem/B,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, k;
    char tmp;
    string s;
    vector<int> v;
    cin>> n >> s;

    for (i = 2; i <= n; i++) {
        if (n%i == 0)
            v.push_back(i);
    }

    for (k = 0; k < v.size(); k++) {
        j = v[k];
        string x = """";
        for (i = 1; i <= j; i++)
            x += s[i-1];

        int y = 0;
        for (j = v[k]; j >= 1; j--, y++)
            s[y] = x[j-1];
    }
    cout<< s << ""\n"";
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/977/problem/C,1200,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, k, i, j, arr[200005];
    cin>> n >> k;

    for (i = 0; i < n; i++)
        cin>> arr[i];

    sort(arr, arr+n);
    if (k == n) {
        cout<< arr[n-1] << ""\n"";
        return;
    } else if (k == 0) {
        if (arr[0] == 1)
            cout<< ""-1"" << ""\n"";
        else
            cout<< arr[0]-1 << ""\n"";
        return;
    }

    if (arr[k-1] != arr[k]) {
        cout<< arr[k-1] << ""\n"";
    }
    else
        cout<< ""-1"" << ""\n"";
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1765/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j;
    string s;
    cin>> n >> s;

    s = s + ""A"";
    s = s + ""A"";
    bool found = true;
     for (i = 0; i < n; i += 3) {
         if (s[i+1] != s[i+2]) {
             found = false;
             break;
         }
     }
    if (found)
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1764/problem/B,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, arr[100005], g = 0;
    cin>> n;

    for (i = 1; i <= n; i++) {
        cin>> arr[i];
        g = __gcd(g, arr[i]);
    }

    cout<< arr[n]/g << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1764/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, arr[200000];
    cin>> n;

    for (i = 1; i <= n; i++)
        cin>> arr[i];

    cout<< 1 << "" "" << n << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1758/problem/B,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    ll n, rem, div;
    ll i;
    cin>> n;

    if (n%2 == 1) {
        for (i = 1; i <= n; i++)
            cout<< n << "" "";
        cout<< ""\n"";
        return;
    }
    else if (n == 2) {
        cout<< 1 << "" "" << n+1 << ""\n"";
        return;
    }

    cout<< 1 << "" "" << n+1 << "" "";
    rem = n*n - (n+2);

    if (n > 2)
        div = rem/(n-2);

    for (i = 1; i <= n-2; i++)
        cout<< div << "" "";
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1758/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int arr[26], i, j, id;
    string s, ans = """";
    cin>> s;

    sort(s.begin(), s.end());
    cout<< s;
    for (i = s.size()-1; i >= 0; i--)
        cout<< s[i];
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1760/problem/E,1100,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, arr[200005], i, j, k, last_1 = -1, first_0 = -1;
    ll ans1 = 0, ans2 = 0, ans3 = 0;
    cin>> n;

    for (i = 1; i <= n; i++) {
        cin>> arr[i];
        if (arr[i] == 1) 
            last_1 = i;
    }

    for (i = 1; i <= n; i++) {
        if (arr[i] == 0) {
            first_0 = i;
            break;
        }
    }

    ans1 = 0;
    k = 0;
    for (i = 1; i <= n; i++) {
        if (arr[i] == 1)
            k++;
        else
            ans1 += k;
    }

    if (first_0 != -1) {
        arr[first_0] = 1;
        k = 0;
        ans2 = 0;

        for (i = 1; i <= n; i++) {
            if (arr[i] == 1)
                k++;
            else
                ans2 += k;
        }
        arr[first_0] = 0;
    }

    if (last_1 != -1) {
        arr[last_1] = 0;
        k = 0;
        ans3 = 0;

        for (i = 1; i <= n; i++) {
            if (arr[i] == 1)
                k++;
            else
                ans3 += k;
        }

        arr[last_1] = 1;
    }

    ll tmp = max(ans1, ans2);
    cout<< max(tmp, ans3) << ""\n"";

}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1761/problem/B,1100,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, m, num;
    set<int> s;
    cin>> n;

    for (i = 0; i < n; i++) {
        cin>> num;
        s.insert(num);
    }

    if (s.size() <= 2)
        cout<< n/2 + 1 << ""\n"";
    else
        cout<< n << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1761/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, a, b, i, j, rem;
    cin>> n >> a >> b;

    if (a == b && b == n) {
        cout<< ""YES"" << ""\n"";
        return;
    }

    if (n-a-b >= 2)
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1760/problem/D,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, num, arr[200005], i, j, m, cnt;
    cin>> n;

    for (i = 1; i <= n; i++) {
        cin>> arr[i];
    }

    vector<int> v;
    v.push_back(INT_MAX);

    for (i = 1; i <= n; i++) {
        if (v.back() != arr[i])
            v.push_back(arr[i]);

    }
    v.push_back(INT_MAX);
    m = v.size();
    cnt = 0;

    for (i = 1; i < m-1; i++) {
        if (v[i] < v[i-1] && v[i] < v[i+1])
            cnt++;
    }

    if (cnt == 1)
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1760/problem/C,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, arr[200005], f, s;
    priority_queue<int> pq;

    cin>> n;
    for (i = 1; i <= n; i++) {
        cin>> arr[i];
        pq.push(arr[i]);
    }

    for (i = 1; i <= n; i++) {
        f = pq.top();

        if (f != arr[i]) {
            cout<< arr[i] - f << "" "";
            continue;
        } 
        else
        {
            pq.pop();
            s = pq.top();
            cout<< arr[i] - s << "" "";
            pq.push(f);
        }
    }
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1760/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int arr[30], i, j, id, n;
    string s;

    cin>> n >> s;
    memset(arr, 0, sizeof(arr));
    for (i = 0; i < n; i++) {
        id = s[i] - 'a' + 1;
        arr[id] = 1;
    }

    for (i = 26; i >= 1; i--) {
        if (arr[i] == 1) {
            cout<< i << ""\n"";
            break;
        }
    }
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1760/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, num;
    vector<int> v;

    for (i = 0; i < 3; i++) {
        cin>> num;
        v.push_back(num);
    }
    sort(v.begin(), v.end());
    cout<< v[1] << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1676/problem/D,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    ll arr[201][201], rev[201][201], dia1[201][201], dia2[201][201], num, s1, s2, ans, val;
    int i, j, n, m, k, l;
    cin>> n >> m;

    for (i = 0, k = n-1; i < n; i++, k--) {
        for (j = 0, l = m-1; j < m; j++, l--) {
            cin>> num;
            arr[i][j] = num;
        }
    }


    ll sum[500], sum2[500];
    memset(sum, 0, sizeof(sum));
    map<ll, ll> mp;

    for (i = 0; i < n; i++) {
        for (j = 0; j < m; j++) {
            sum[i+j] += arr[i][j];
            mp[i-j] += arr[i][j];
        }
    }

    for (i = 0; i < n; i++) {
        for (j = 0; j < m; j++) {
            dia1[i][j] = sum[i+j];
            dia2[i][j] = mp[i-j];
        }
    }

    ans = -1;
    for (i = 0; i < n; i++) {
        for (j = 0; j < m; j++) {
            val = dia1[i][j] + dia2[i][j] - arr[i][j];
            ans = max(ans, val);
        }
    }
    cout<< ans << ""\n"";

}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1759/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, sum, arr[50000], num, total = 0, i, last, j, large = -1;
    cin>> n >> sum;

    memset(arr, 0, sizeof(arr));
    for (i = 0; i < n; i++) {
        cin>> num;
        large = max(large, num);
        arr[num] = 1;
    }

    for (i = large; i >= 1; i--) {
        if (arr[i] == 0)
            total += i;
    }

    if (total == sum)
    {
        cout<< ""YES"" << ""\n"";
        return;
    }

    bool found = false;
    for (i = large+1; i <= 10000; i++) {
        total += i;
        if (total < sum)
            continue;

        if (total == sum) {
            found = true;
        }
        break;
    }

    if (found)
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    // ios_base::sync_with_stdio(0);
    // cin.tie(0);
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1759/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, m, i, j;
    string a, s, b;
    a = """";

    for (i = 0; i < 100; i++) {
        a += ""Yes"";
    }

    cin>> s;
    m = a.size();
    n = s.size();
    bool found = false;
    for (i = 0; i < m-n; i++) 
    {
        b = a.substr(i, n);
        if (b == s) {
            found = true;
            break;
        }
    }

    if (found)
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    ios_base::sync_with_stdio(0);
    cin.tie(0);
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1750/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, k, arr[20], tmp;
    cin>> n;

    for (i = 1; i <= n; i++)
        cin>> arr[i];

    if (arr[1] == 1)
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    ios_base::sync_with_stdio(0);
    cin.tie(0);
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1658/problem/B,800,"#include<bits/stdc++.h>
#define m 998244353
using namespace std;

typedef long long ll;

void solve()
{
    ll n, i, ans1;
    cin>> n;

    if (n%2 == 1) {
        cout<< ""0"" << ""\n"";
        return;
    }

    n /= 2;
    ans1 = 1;
    for (i = 1; i <= n; i++)
    {
        ans1 = (ans1*i)%m;
    }
    cout<< (ans1*ans1)%m << ""\n"";
}

int main()
{
    ios_base::sync_with_stdio(0);
    cin.tie(0);
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1748/problem/B,1400,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, ans = 0, distinct, mx, val;
    string s;
    cin>> n >> s;

    for (i = 0; i < n; i++) {
        distinct = mx = 0;
        vector<int> v(10, 0);

        for (j = i; j < min(n, i+100); j++) {
            val = s[j] - '0';
            if (v[val] == 0)
                distinct++;

            v[val]++;
            mx = max(mx, v[val]);
            if (distinct >= mx)
                ans++;
        }
    }
    cout<< ans << ""\n"";
}

int main()
{
    ios_base::sync_with_stdio(0);
    cin.tie(0);
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1748/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

void solve()
{
    int n, ans;
    cin>> n;
    ans = int(ceil(n/2.0));
    cout<< ans << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
    {
        solve();
    }

    return 0;
}"
https://codeforces.com/contest/1754/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, m, i, j, f, s;
    cin>> n;

    if (n%2 == 1) 
        m = n-1;
    else
        m = n;

    f = m/2;
    s = m;

    while (f > 0 && s > 0) {
        cout<< f << "" "" << s << "" "";
        f--;
        s--;
    }

    if (n%2 == 1)
        cout<< n << "" "";
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1750/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, cnt0, cnt1, tmp_cnt;
    ll ans, x, y, ans1;
    string s;
    cin>> n >> s;

    cnt0 = cnt1 = 0;
    for (i = 0; i < n; ) {
        if (s[i] == '1') {
            tmp_cnt = 0;
            for (j = i; j < n; j++) {
                if (s[j] == '1')
                    tmp_cnt++;
                else
                    break;
            }

            cnt1 = max(cnt1, tmp_cnt);
            i = j;
        }
        else
            i++;
    }

    for (i = 0; i < n; ) {
        if (s[i] == '0') {
            tmp_cnt = 0;
            for (j = i; j < n; j++) {
                if (s[j] == '0')
                    tmp_cnt++;
                else
                    break;
            }

            cnt0 = max(cnt0, tmp_cnt);
            i = j;
        }
        else
            i++;
    }

    x = ll(cnt0) * ll(cnt0);
    y = ll(cnt1) * ll(cnt1);
    ans = max(x, y);

    cnt0 = cnt1 = 0;
    for (i = 0; i < n; i++) {
        if (s[i] == '0')
            cnt0++;
        else
            cnt1++;
    }

    ans1 = ll(cnt0) * ll(cnt1);
    ans = max(ans, ans1);
    cout<< ans << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1736/problem/B,1200,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

ll gcd(ll a, ll b)
{
    ll tmp;
    while (b != 0)
    {
        tmp = a;
        a = b;
        b = tmp%b;
    }
    return a;
}

void solve()
{
    int n, i, j;
    ll arr[100005], num, lcm, g, b[100005];
    cin>> n;

    for (i = 1; i <= n; i++)
        cin>> arr[i];

    arr[0] = arr[n+1] = 1;
    for (i = 1; i <= n+1; i++) {
        g = gcd(arr[i-1], arr[i]);
        b[i] = (arr[i-1]*arr[i])/g;
    }

    bool found = true;
    for (i = 1; i <= n; i++) {
        g = gcd(b[i], b[i+1]);
        if (g != arr[i]) {
            found = false;
            break;
        }
    }

    if (found)
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1740/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    ll a, b, mx = -1, sum = 0, mx1;
    int n, i, j;
    cin>> n;

    for (i = 0; i < n; i++) {
        cin>> a >> b;
        sum += min(a, b);
        mx1 = max(a, b);
        mx = max(mx, mx1);
    }
    cout<< 2*(mx+sum) << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1740/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n;
    cin>> n;

    cout<< n << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
