,file_name,transcripts
360,train_barishal (375).wav,হৃদয় হৃদয়ের আবার বান্দুবী বেশী বোজ্জোস আমাগো ড্যাফোডিলে একজন পড়ে বান্দুবী হৃদয়র ললিতা বান্দুবী ললিতা নাম হইলো নাম হইলো বুচরা না এ মঞ্জু ভাই ডিপ ফ্রিজ আছে এইরহম
361,train_barishal (376).wav,না মুন্না গো নাই ডিপ ফ্রিজে কী রাহা লাগবে আরে পানি রাকতে অইবে একটা বরফ কইররা হালাই ক্যা ওই এমনে ফ্রিজে ঢোকে না আরে ওই পাঁচ লিটারের বোতল যে বড়গুলা এমনে ফ্রিজে ঢুকাইতে তুমি চাও ক্যা হেইয়া আনছে যাইয়া আটটা হেই বোতল আনছে বেডা কী তুমি এমনে ফ্রিজে ঢুকাইতে চাও ক্যা কারে ঢুকামু এমনে ফ্রিজে
362,train_barishal (377).wav,এ বেডা বোজলাম তো বিএনপি আওমীলীগ অইয়া গ্যালে ক্যা খোকন বাই অইছে না খোকন বাই কি বিএনপি হরছে আরে সব খোকন বাইয়ের আরে আরে নতুন কোমিটি অইছে না
363,train_barishal (378).wav,এহন আগের যারা কমিটি এহন কেউ থাকব আরে সব নতুন কমিটি আইবে না এহন কারো পাওয়ার থাকবে আর না ক্যামনে পাওয়ার থাকবে সবাই ইয়া তোর গ্রুপ চেইঞ্জ অইবে না সবাই খুশি সাদেক বাই নমিনেশন পায় নাই হ বেডা হেদিন ইট্টু আগে বেডা সন্দার সময় আই এ একটা বেডি কতা কয় হে বলে কী কেডা কতা কয় একটা মাতারি হ্যালো কই তুই সবাই খুশি
364,train_barishal (379).wav,বাইর অবি না খুশি অইবে না ক্যা মামা কও এমন কোনো জাগা নাই যে আত দেয় নাই এ ক্যা আগে কী আগে আল্লায় বাচাইলে মাইনষে বিল্ডিং করা শুরু করবে ও আচ্ছা করো করো ট্যাক্স দেওয়া না ট্যাক্স হে ক্যামন লোক হেয়া বোজো যে যেমন লোকই হউক কিন্তু খাতিল রাহা বাল্লাগেনা কাউরে পাঁচটা বছর পাঁচটা বছর এক্কালে দেছে কার যেনো পোস্ট দেকলাম
365,train_barishal (380).wav,এই যে বুবু নোমিনেশন দেয় নাই তো বালো কতা বুবুর লগে রাগারাগি করেন সাদারন মানুষগুলারে ক্যান কারেন দেন না বোজলাম না আরে বাই কালকে মামা কালকে কারেন ছিলো না কিল্লইগগা কালকের আমাগো কারেন্টই ছিলো না তোমাগো লাইন আলাদা না দেহি পাঁচ টাহা
366,train_barishal (381).wav,কার আচ্ছা তুই পরে আমার সাথে দেখা করিস দেহি টাহাডা দেহি নিমু না নিবি কিল্লইগা পাঁচ টাহা নিমু না না না তোর পাঁচ টাকা নেওয়া লাগবে না জাকার দেহি কি জানোস ইপতারি মানে বাজার করতে যায় চশমা পইড়ড়া ক্যাপ পইড়ড়া আরে গ্যাছে না ফিটফাট অইয়া কেডা মামায় যে আইছে হেয়া দেখলে তোরা কবি এয়া কেডা কেডা জাকার জাকার হ্যাঁ কহন বাজার করতে গ্যালো না ও একলা গ্যাছে ব্যাডা ওর শক্তি গায় পুরা না একলা যায় নাই
367,train_barishal (382).wav,ললিতা বান্দুবি ললিতা হালায় আয় তোগো বাসার সামনেই এ জাগায় দাঁড়াইয়া কোনো লাব নাই
368,train_barishal (383).wav,হাইয়েস্ট গৌরনদীতে অগো গৌরনদীর পিচ দেহি উইট্টা গ্যাছে সর্বোচ্চ ঊনচল্লিশ ওডে হ এতো গরমে রাস্তার পিচ পিচ উইট্টা গ্যাছে গইল্লা গ্যাছে একদম এত্ত গরম পড়ে আরে আমি যেদিন আই মানে এই আমি তো আই অগো ওইয়ানদেই
369,train_barishal (384).wav,আমি ওই গৌরনদীর বিতরইদা আই না অগোডা কেডা ওই অগো অগো আমার এলাকা তোমার এলাকা আমার বলদ নাব্বে বলদ নাফি করছে কী জানো কী করছে আমরা ইমিডিয়েট সেশন আর জুনিয়ার সেশন হ্যাঁ
370,train_barishal (385).wav,মিল্লা তোর ই একটা গুরুপ খুলছি মানে আমাগো বরিশালের যারা যারা হেই গুরুপের মদ্দে নাফি আইয়া একটা পাঞ্জাবির ছবি দিয়া কয় কি কেমন হলো জুনিয়ররা মতামত দাও এমন বোক ভাই কী হেই জুনিয়রগো মাইয়া আছে একটা জুনিয়র আর চাইর জন পোলা হেইর মদ্দে কয় কি জুনিয়ররা মতামত দাও পাঞ্জাবিটা ক্যামন হোলো
371,train_barishal (386).wav,বলদ ব্যাডা বলদটা কেডা ওই যে অর বন্দু না এই নাফির সিয়ামের বন্দু নাফির বলদ পোলাপান র ্যাগ দেতে ঢুকাইয়া যেসব র ্যাগ দেয় ভাই অগো কেডা
372,train_barishal (387).wav,কেডা ওই নাফিরে না নাফিরেও না আমরা যে ঢুকাইছি আমি আমি পরীক্ষা আমার বোজ্জো তিন তারিখ পরীক্ষা হেয়ার আগের দুই দিন আগে গেছি ভার্সিটিতে হেয়া ঢুকাইয়া এমন এমন র্যাগ দেয় হেয়া এতো আস আয় আমার র্যাগ দেওয়ার সময়তো সিনিয়ররা আসে না বোজ্জো হেয়া কয় কি কয় টাইটানিক মুবি দেখছো কয় অ কয় ও রুজ তুই জ্যাক এহন ওরে অ্যাপরোছ কর
373,train_barishal (388).wav,কয় বাই ফিল আসে না কয় ক্যা তুই কি তুই কি কয় কি বাই বাসায় গ্যাছেলাম হেইসময় একবার করছালাম আর করি নাই এইয়া আবার কয় পোলাপানে আল্লা এমন কাহিনি করে হেরপর আবার বিছানায় শোয়াইয়া কয় অরে এহন অ্যাপ্রোচ কর এহন অরা কি করবে পারেও না কিছু পোলা মাইয়া
374,train_barishal (389).wav,আর ও আবার বোজে কিছু নাহি বার্সিটিদ্দা বাইর কইরা দেবে আয় রে নাফির বন্দুরা পোলা মাইয়া র্যাগ দেওয়া যায় একলগে মাইয়াগো র ্যাগ দেয় জীবনে কেউ হেলে বাইর কইরা দেবে আমাগো রাস্টিকেট একদম রাস্টিকেট পোলা পোলা ফিল আইবে কেমনে হেই হেইয়াই তো ফিল না আইলেই গালাগালি কান দরাদরি
375,train_barishal (390).wav,এ কারা তোরা ইমি ইমিডিয়েটরে দ্যাও হেইয়া কও কুত্তার মতো করে মানে আমাগো আমরা আমরাই ইমিডিয়েট সিনিয়রের আগে ব্যাচ বোজ্জো হলে ওডার আগে লাস্টে হলে ওডার আগে মানে যেদিন হলে উডাইবে হেদিন কইতাছে না আমরা তো হল প্রথম থেকেই পাই না এ হালায় একলা থাকলে ঠিক আছে না আমাগো তো এক ইয়ার পর অয় আবিররা যেই আইবে এই শুরু হয় তয় আমাগো ইমিডিয়েট সিনিয়রের আগের ব্যাচ আর বাই দোকানের সাম্মে যাইতে পারি না ইমিডিয়েট সিনিয়র অইছি না এহন দোকানের সাম্মে গ্যালেই
376,train_barishal (391).wav,এইয়া খাওয়া বাই ওইডা খাওয়া যাই আমার সিনিয়ররে সালাম দেয় বোজ্জেন বাইয়া আসসালামু আলাইকুম বাই বসেন এইয়া কইয়াই কয় বাই দাঁড়ান আমরা এট্টু কিছু নেই হেই কইয়া একশো দুইশো বিল কইররা হালারা কিছ কইতেও পারি না কয় এহন ইমডিয়েট সিনিয়র অইছে না এহন খাওয়ান লাগবে
377,train_barishal (392).wav,এহন আর অবশ্য সমস্যা নাই কিন্তু এমন কাহিনি করে জুনিয়র লইয়া ভাই কারা তোরা ইমিডিয়েটরা হ আরে না এহন আমাগো আগের সিনিয়র আর এত্তো বয় পায় মরজিদে বইয়াও সালাম দেয় আসসালামু আলাইকুম বাই থার্ড সেমিস্টারে হ্যাঁ থার্ড ইয়ারে থার্ড ইয়ারে মানে এহন ফোর্থ ইয়ারে ওটছে আমরা সেকেন্ড ইয়ারে না
378,train_barishal (393).wav,বাইরা আইছে হলের মোস্ট সিনিয়র না এহন ডাক দেছে এ তুই এদিক আয় সিএসইর একটা পোলায় পট সম্রাট মানে যেহানে যায় হেহানেই পট খায় হারাদিন রাইত চব্বিশ গন্টা গাঁজা খায় হ এহন বাই জিগেস করতাছে এহন কয় এ তুই এদিক তাকাই রইসোস ক্যা সিগারেট খাবি নিবি নিবি
379,train_barishal (394).wav,ও নিয়া দুপ কইরা একটা টান দেছে আরে আল্লা ওরে কই কি তুই কি করলি বাই আপনিই তো খাইতে কইলেন তুই কাজ করবি তুই ওই মানে রুমডা ওই খাম্বার পিছনে যাবি দুই সেকেন্ড পরপর বাই কি নর্তের
380,train_barishal (395).wav,হ্যাঁ বাই নর্তে হ কয় দুই সেকেন্ড পরপর মজা বেশি নর্তের না কয় দুই সেকেন্ড পরপর উঁকি মারবি আর কবি টুকি টুকি এহন আমরা কেউ তো আসতেও পাত্তেছি না বাইগো সামনে আরেক পোলারে ডাকছে ও পরিচয় দেতাছে তুই পলিটিকাল পরিচয় দে দেতাছে
381,train_barishal (396).wav,বাই কী একটা মামায় করছে একটা পোলা আমাগো কেলাশে আমাগো কেলাশে পড়ে হেই পোলায় সিগারেট নিয়া খাবি হেইয়া কইছে ও কয় হ খামু হেরপর অরে করছে কী উলটাফিলে সিগারেট ডুহায় দেছে এক্কেলে মানে মুহের মদ্দে
382,train_barishal (397).wav,ওইয়া খাইলে দেহি হালায় মইররা যাইবে এইয়া হরে ব্যাডা ছোক্কা ছোক্কা খাইলে দেহি মইররা যায় মইররা যায় ওয়া কি ঢুকায় খাওয়াই দিছে না হালাই দিছে প্যাট খারাপ হয় এইসব কাহিনি করে বাই ক্যাম্পাসে বাই সার্কাস আর দুনিয়ার সব সার্কাস বাই এয়া যদি গোলাই খাওয়াইতে পারো এক্কালে লগ লগ সালাম দেয় চাইর আলিপ টান দিয়া আসসালামু আলাইকুম রক্তের বমি অইবে কই এইরম সালাম দেয় ক্যা হেইরপর চইল্লা যাওয়ার পর দেহার পর সালাম দেয়
383,train_barishal (398).wav,কিন্তু এই বছর এতোটা রুলস রেগুলেশন মানে ছাত্রলীগদিই মানা কইররা দিছে পিটসটিউ খালি বোলে র ্যাগ খালি র ্যাগ সবজাগায় এভোয়েড দেশি ভার্সিটি ওই যে কোন জানি একটা ইনফ্লুয়েন্সার আইলো না বাংলাদেশে আরে ব্লোগার ব্যাডা ফুড ব্লোগার
384,train_barishal (399).wav,ফুড বোলোগার বেডা হ অ্যাবয়েড দিস বার্সিটি অ্যাবয়েড দিস অ্যাবয়েড দিস ম্যান ইন বাংলাদেশ হেইয়া দিয়া এহন আরে বেডা অবাব নাই ওইরম মানুষের অবাব নাই এমন দান্দাবাজ সবজাগায়ই
385,train_barishal (400).wav,আবার এই ওই বুড়া কাকুরে দেহি ধইরা নিয়া গেছিলো না পুলিশে হ হ পিরুজপুরের একটা আইছে জুনিয়ার হেইডারে বওয়াইছে বওয়াইয়া কয় কী আচ্ছা অর নাম নাইম বোজ্জো নাইম তুমি কারে কারে গালি দেছো মনে মনে এহন কয় কী ভাই কাউরেই গালি দেই নাই কয় না ঠিকমতোন ক তুই কারে কারে গালি গালি দেছো
386,train_barishal (401).wav,কয় বাই আপনাদের সবাইরেই গালি দিছি আরে কপাল আরে হালায় যেয়া কয় এক্কালে সব মানে এতো সওজ সরল পিরুজপুরের গেরাইম্মা পোলা তো অরে যেয়া কয় এক্কালে সব পুরা কইয়া দেয় বোজ্জো আরে হেদিনগার এপতারের কাজ কইরা কয় সবাইরে গাইল দিছি কয় কি গাইল দিছো কয় না বাই হেয়া কওয়া যাইবে না ও হেয়া কইবে না হেয়া কয় না এপতারের কাজ বাজ কইরা উটছি উপরে এরমদ্দে বাই ডাক দিছে র্যাগ দেতে ব্যাডা তোগো লইয়া যাওয়া লাগে আমার তো কি মজা যে অয় বাই
387,train_barishal (402).wav,হুদাই মোন মোন খারাপ থাহে না রাত্রে থাহা লাগবে যে হেলে রাত্রে থাকমু হ থাকমু সমস্যা কী বাইরের এই যে একটারে র্যাগ দিছি কি জানো হ একদিন যাই ল কই দশটা মশা মাইররা হেরপর তুই লইয়া আবি কয় বাই দশটা মশা কই পামু বাই কই আচ্ছা ঠিকাছে তয় এহন মাট ঘুল্লা দে কই যাও একবার মাট ঘুল্লা দে
388,train_barishal (403).wav,র ্যাগ দেতে অনেক মজা হ অরাও মজা পায় মাত খুব গরম আছে আমি বাইরে যামু আমি থাকমু না আজ আমি পানি ওরা পানি আনতে অইবে না সব হারানো কয় টাহা কইররা নেছে আমি শূন্যতায় ভেসে পানি না আনলে তো আরে হেইডা না বন্দু মানি কয় টাকা কইররা উডাইছে
389,train_barishal (404).wav,হাহাকার দেখি লাগে ভয় আমি আমার আরে সবাই তো টোটাল তিরিশ জন লোক ব্যাপক লোক না ওইয়ার বিতরে ওরহম ই কি করা যায় না ইভেন তিরিশজন অইছে হেইয়াই ভাইগগো বালো পাহাড়ের চূড়ায় বসে যাচাই করি নাই বরষায় ভিজি মুই যামু না ওইদিক
390,train_barishal (405).wav,মামা আমাগো এলাকার একটা সুন্দ এ মামা এলাকায় লাচ্চি করবি কইছিলি না কীসের লাচ্চি লাচ্চি জাকারে অইবে আনে সব অইবে আনে হেইর লইগা নিরিবিলি এইর লইগা তাড়া হুড়া করতে আছি না হ লাচ্চি করিস কালকে রাতে লাচ্চি বানাইতে পারে জাকারে কীসের লাচ্চি লাচ্চি মাচ্চি বানান লাগবে না লাচ্চি বানাইন্না বোজো যাইয়া খাইয়া আমু আনে ওই জাকার দেহি কয় আমি লাচ্ছি বানামু লাচ্ছি ও হালায় যা বানাইবে হেয়া কিচ্ছু খামু না অয় উরা দুরা বানাইবে হেরফর অইবে আগা
391,train_barishal (406).wav,না দে হেলে ওইহানে আইটেম বাড়াবি হ হেইয়াই তো হেইডাই কইতাছি লাচ্চি কফি বা অন্য কোনো আইটেম বাড়াবি দম বিরিয়ানি হেইদিন খাইছিলাম মানি খাইতে খাইতে পোথোম দিনের স্বাদটা আর এহন নাই কোন জাগা দিয়া আনবি মামা দম বিরিয়ানি হুম কোন জাগা দিয়া আনবি দিদার হোটেল ওই কাচ্চি বাই কাচ্চি বাই না বেডা হালাফালা দূর কাচ্চি বাই
392,train_barishal (407).wav,আরে কাচ্চি কাচ্চি কাকা কাচ্চি খানা কাচ্চি আর চট্টগ্রামের ওই পাশে ওডা কি কাচ্চি কাকা কাচ্চি কাকা কাচ্চি কাকার কাচ্চি কাকা কাচ্চি মামা হোন আমরা না ওই আমি ওই আমার দশ এগারো তারিক না দশ তারিকইতো এগারো তারিকতো আইছি না আট তারিক আমরা কইছে সবাই সবাই হল দিয়া চইল্লা যাইবে বার্সিটির লাইফ অনেক চিল কোনো চিল ওরে আল্লারে অনেক মাইয়া
393,train_barishal (408).wav,কোনো মাইয়া ড্যাফোডিলে পদেরও নাই হ এডা সত্যো কতা হ বুড়া বুড়া যেই কয় হালারা গ্যাছে এক হালারাও রিবিউ বালো দেয় নাই দেহি তো মামা বুশরা ডে টে দেয় ঢু বেডা তো বুশরাও কি আহামরি সুন্দর নি বুশরার ডে তো না ওর লগের বান্দুবীর কতা কই
394,train_barishal (409).wav,জিগা অরে জিগাইস তো যে হাইদ্দা কেউর লগে কতা কইছেনি এহন পোযন্ত ভার্সিটিতে হ্যা তো অ্যা প্রথম প্রথম ভাব লয় পোরথম পোরথম অ্যা আমি এ টু জেড এহন শুরু হইতে কারো লগে হইদ্দা পরিচয় হই নাই তোর দরকার আছে তুই ভারসিটিতে ক্যা তুই খ্যালাইতে যাবি ওই গোলাপ বাগান যাবি খ্যালাইতে গোলাপ বাগান যাই নাই এহন পরযন্ত গোলাপ বাগান তো কাছেই তোর আমি হোন গেছি ওইযে আমরা নাজিমসে সুলতান ডাইনে ইয়া করমু
395,train_barishal (410).wav,ইপতারি করমু আমরা চার পাজ্জন গেছি ওই ওই অনেক বাইরা টিরিট দিবে বাই চইল্লা যাইবে বাড়ি কয় ল তোগো সুলতান ডাইনে খাওয়ামু মামা যাইয়া মনে করোস এক পার পারসন পড়ে অইলো চাইশশো কইরা হেয়া খাওয়া যায় ক চাইশশো টাহায় ওরে বাবারে কাচ্চি আরো কী কী জানি দিছে ওরে বাবারে বাই কয় কি বাই কয় কি কুত্তার বিরিয়ানি খাওয়াইছে না না বাই কইতাছে যে
396,train_barishal (411).wav,এহন আমরা সাতজন ভাই আমগো বসাইবে না পার পারসোন চারশো কইররা ধর চাইর সাতে আটাইশ আর এহিনে ভাই ধরসেলো দুইশো তিনশো টাকা কইরা ধরসে ওইনে চারশো তো এমনে তিনশো টাহাই তো অনেক বেডা তিনশো টাহা অনেক না তাহলে আর ধর ওহিনে চাইরশো টাকা যাইবে আরো মনে করোস কোল্ড ড্রিংস পানিপুনি আছে না ডেফোডিলের পাশেই স্টুডেন্টদের শাখা আছে
397,train_barishal (412).wav,না ইসে যাওয়া লাগবে আমরা ইতে গেছি উত্তরা গেছি উত্তরা যাওয়া লাগবে হ হেয়ান তো যাইতেই একটা জামেলা ভার্সিটির বাসে গেছি প্যারা নাই তো প্যারা নাই যাইতে ভার্সিটির বাসে কেমন নেয় টাকাটোকা বিশ ট্যাকা
398,train_barishal (413).wav,সব জাগা বাড়ছে যেহানে যাস কী সোনাপাখি এ ব্যাডা বরিশাল আয় না বরিশাল কী আইবে বিশ টাহায় কী কী সমেস্যা কী তোমার ঢাকা সিয়ামের দেহাইয়া আবার ফোন টোন কিইন্না
399,train_barishal (414).wav,কেমন অইছে মামা সেরা অইছে সিয়াম ওহানে কি ফোনের এক্সেসরিজ পাওয়া যায় কোতায় আরে ও থাহে সাবারে বেডা সাবারের আশেপাশে আরে না বাই আমি আমার একটা নিউ গ্রিন ব্যাকপ্যাক লাগবে আর ও থাহে জোঙ্গোলের মদ্দে আমি থাহি আমি থাকি খুবই মনে করোস খুবই খুবই ও থাহে জোঙ্গোলের বিতর
400,train_barishal (415).wav,তুই হেইয়াই জানো না আমি থাহি খুবই খুবই অনেক দূরে খুবই খুবই অনেক দূরে কী কিনবি লিংকিন এর ব্যাক প্যাক দারাজে অর্ডার দিয়া দে দারাজে তো লিংকিন পামু না সব পাবি লিংকিন পামু তুই প্রোডাক্ট দেইখ্যা
401,train_barishal (416).wav,মামা আইডিয়াটা কুল না না রে পঞ্চাশ টাকা লগে পঞ্চাশ টাকা হ ভাউচার দেবে আনে ভাউচার প্রথম ইসে অর্ডারেই পঞ্চাশ টাকা কিন্তু মাল কি বালো দেবে তুই মাল দেইক্কা নিবি না বালো না অইলে আবার ই করতে অইবে মোর তো কিছু অইতে আছে না
402,train_barishal (417).wav,সেহানে কি দ্যাড়শো না হ কী মুন্না তোমার মুড অফ কেনো মুন্না লাগেই না তুই এমনেই শুনতেসো কথা বলতে হবে তো পিছনে গিলাস
403,train_barishal (418).wav,কোনডা আছে কি খাওয়াবি আমারে কি খাওয়াবি আজকে আমারে ক্যা লাচ্চি মাচ্চি খাওয়াবি লাচ্ছি সঞ্জয়ের লাচ্চি অ্যা
404,train_barishal (419).wav,টেস্ট মি ওইযে ট্যাং ও আছে ট্যাং বোঝে ভাই টেশ মি সেই মজা হুর বেডা মাইনুদ্দিনের দোকান দিয়া এপতার নিছি ব্যাডা এপতারের মদ্দে বেগুনির মদ্দে নীল নীল কী যেন বাজে ব্যাডা বাল তা তুই হের দোকান দিয়া নেও কিল্লইজ্ঞা নীল নীল লাল নীল পরি হের দোকানে নাই হ্যা জানো এহেনে এপতারি খাই আগেরদিনের জিনিস পাতি বেচে আগেরদিনেরটা দেয় ডেট ওভার জিনিস পাতি বেচে
405,train_barishal (420).wav,ওই বেডা ফুডবল আগের বার ফুডবল খেলার কতা মনে নাই কহন ওইযে রোজার ভিতর ফুডবল খ্যাল্লাম আমরা চারজন গেছিলাম ফুডবল খ্যালতে আরে জাকারিয়া কইলে না আমি অ্যাহনো খ্যালতে পারি তোরা ল্যাতাইয়া গ্যাছো তোরা খ্যালতারবি না মনে নাই তোর ফুডবল খ্যালার কতা ওইযে হাবারের মাঠে বেটা হ্যা কি ইর মইদ্যে রোজার মইদ্যে খেলছিলি রোজার মইদ্যে খুব কড়া এই গরম রদ্দুরে অ্যাহন খেলবি ফুডবল কেনছেলাম একটা একশো টাহা কইররা করনার মইদ্যে মনে আছে হ্যা তো এই আগের বছর না হেইয়ার আগের ওইত্তো আগের বছরের আগের বছর হ্যা দি খ্যালছালাম ওই রাইতে নাহিদ
406,train_barishal (421).wav,হেই রাইতে ও আল্লারে ওই তো ওই রাইতে কী এক দৌড় দিয়া আবির দেহি দৌড়াইতে পারতে না কইলজা গ্যাছে বাইর অইয়া
407,train_barishal (422).wav,আল্লা টেশমি কেনতে কইস মামা টেশমি কিনিস হ টেশমি কিনমু এহন ওইয়া আলাদা বোতলে মাখামু শরবোত গোলাইয়া না সোনা ভাই তুমি আমার জইন্য একখান টেশমি আইন্ন আর একটা টেস্টি সেলাইন ওই তুই তোর তা আইন্না টেশমি গোলাইয়া মোলাইয়া বোতল ভইররা লইয়া লইস তুমি সোনা ভাই আমার সাতে এমন করতে পারো না না তুই টেশমি কিন্না দিস আমি আমার বন্দু বন্দু আমারে কিন্তু দম বিরিয়ানি দিবি আর জাকারের লাহান ওইরম করিস না তুই দম বিরানি আমি যেভাবে লই দম বিরানি শ্যাষ করতে পারবি না খাইয়া মানে খাইতে খাইতে এত কোয়ান্টিটি দেয় দম বিরানি আর নয়ত সবাই যামু বিরানি খাইতে
408,train_barishal (423).wav,না তয় আজকে বাইরে করমু আজকে আজকে গোডাউন যাবি তুই যা আমার টিউশন আচে না সন্দায়
409,train_barishal (424).wav,ব্রোডব্যান কানেকশন কানেকশন দেও কানেকশন অইছে লিংক থ্রি বালো আইপি
410,train_barishal (425).wav,নষ্ট পোলাপান এ লগে হইররা পানি লইয়া যামু বাই তোমার দারে টেশমি নাই
411,train_barishal (426).wav,সিজন গ্যাল্লে গায়ে পুরা ও তোগো কলেজিয়েটের ইত্যাদিতে কতা মনে আছে কাম ডাউন কাম ডাউন
412,train_barishal (428).wav,সাগর তোর কি ছোডো কালের কোনো কতা মনে আছে আছে ইট্টু ইট্টু বেডা ও মোর কিন্তু দাদো ব্যাকেই মনে আছে মুই একটা কমু গল্ফো হুনবি এহন
413,train_barishal (429).wav,বেবাক কইতারমু না তবে যেডু যেডু মনে আছে হেইডু হেইডু কই তা তোরে তা তোরে গল্ফো কওয়ার আগে মোর ছোডোকালে মুই ইট্টু কেমন ছিলাম তোরে হেইডা কই দ্যাখসোছ যদিও তোর সব মনে নাই দাদো ছোডোকালে যা ছিলাম রে এই মনে কর দইররা দইররা মানুষরে আ কতা কু কতা কইতাম
414,train_barishal (430).wav,হেইয়ার পর এই অ্যার গাছের আম অর গাছের ডাব এইয়া কি কোম চুরি করছি ছোডোকালে দাদু মাইর খাইতে খাইতে মোর আরগাজা অইয়া গেছিল এহন সে না বেডা ভাল অইয়া গেছি টাউটারি ফাটলানি বাদ দিয়া দিছি মুই ছোডোকালে যে এতো টাউটার ছিলাম
415,train_barishal (431).wav,এক পর্যায়ে মোর নাম সবাই টাউটার উডাই দিছিলো যাই ওক ছোডোকালে চুরি চামারি কোম করি নাই তো তোরে হেইয়ার মদ্দে যেউগগা মনে আছে এউক্কা চুরির কতা তোরে মুই কই কোনডা ক দেহি এহন একদিন গেছিলাম অইলো মনে কর রাইতে রাইতে না দিনে গেছিলাম একজোনের বাড়ি
416,train_barishal (432).wav,এহন যাইয়া কই এহন চাচি মোর দুইডা আম খাইতে ইচ্ছা করে মোরে দুইডা আম দেবেন আমহেগো গাছে আম দেখছি খুব ভালো দিসিল দেবে না আবার কতা হোনরে ব্যাডা হেইয়া তো মোর তো মানে কয় ছোডোকালের ওই যে ম্যাজাজ টাউটারি ম্যাজাজ
417,train_barishal (433).wav,হেয়া দেবে না এহন মুই কই কি কাকী আম্মের দারে ভালোয়ান্তে চাইতে আইছি মোরা বালো অইয়া গেছি চুরি চামারি আর করমু না এহন দাদো চাচী তো মনে কর যে হেই দেবেই না
418,train_barishal (434).wav,হেইরপর কী হরছো হেইরপর কী হরছি তিনজন ছিলাম মুই ওই যে মোগো রহমান দুদুর ছাওয়াল আছে না হেইগগা বেল্লাল দুদুর ছাওয়াল এই গেলাম তিনজন ও লগে আবার মাসুমও ছিল
419,train_barishal (435).wav,গেল গ্যালাম তিনজন সন্দা কালা এই পাডের দুগগা বোস্তা লইছি লগে এউক্কা ব্যাক লইছি বাজাইররা ব্যাক বোজজো এহন হেই আম গাছ তলায় গেছি দাদো দকখিনা বাতাস কি দোলে
420,train_barishal (436).wav,আম গাছটা ছিল পুগুরের বিতর বোজ্জো মোরা বুদ্দি করছি কী হেইকালে তো টাউটার ছিলাম যে লাপ দিয়া যদি মানুষ আহে মোরা লাপ দিয়া নাম্মু জলের মদ্দে মোগো আর পাইবে না হুম বুদ্দি ছিল যে দাওয়া দেলে জলের মদ্দে নাম্মু
421,train_barishal (437).wav,মনে কর ইট্টুও পরানের মইদ্দে ডর ছিলো না পুরা সাহস হ্যারপর আম থাকপে আতে গাছের নিচে যদি কেউ আইয়া কয় মোরে যে এ গাছে কেডা মুই করমু কি জানোস হেই হালার ফো হালারে খাইয়া হালামু
422,train_barishal (438).wav,আম ফিক্কা হের খোমা খোমা বোচা কইররা হালামু সবাইর নেয়াইত ছিল হেইরম যে কেউ পিচপাও হরোন যাইবে না চুরি তে চুরিই আইজ চুরি করমুই ওই চাচীর গাছের আম খাইয়াই ছাড়মু গাছে উটছিলো কেডা গাছে উটছিলো কেডা বেডা এই শুকু থাকতে গাছে
423,train_barishal (439).wav,কেডা ওটবে মুই অইলো ছিলাম বড়ো চোর ওই যে কইলাম ছোডোকালে ছিলাম বড়ো টাউটার তো হোন গাছের গোড়ায় রাখছিলাম মাসুমরে অল্ফ পরাইন্না মুই আর ওই বেল্লাল দুদুর পোলা এরা ওডলাম গাছে হেইরপর
424,train_barishal (440).wav,হেইয়ার পর কি উইড্ডা বানলাম দুহান বোস্তা গাছের ডালে বাইন্দা এহন বাই হুম আমতো লাগোর পাই না আম অইলো ঝুক্কার ডালে এই দরতে যাই মনে কর পইড়ড়া যামু এহন আন্দারে তো দাদো
425,train_barishal (441).wav,বেশি তো আম দ্যাহা যায় না ক্যা লাইড লইয়া যাও না হে বেডা লাইড লইয়া যামু হ্যাশে যদি দ্যাহে হ্যাশে মনে কর যে যদি দল বরাদ্দে আইয়া যে হানা দেয় হ্যাশে থুইবে আনে মোগো আড্ডি গুড্ডি কিছু হোন করছি কি
426,train_barishal (442).wav,ডালে তো বানছি ছালা এ এইডা কিন্তু রিয়াল কাহিনী আবার বাবিস না কোনো গপ্পো এক্কারে সত্যি গটনা গাছে বানলাম বান্দার পরে ওই বেল্লাল দুদুর পোলারে কই কি
427,train_barishal (443).wav,তুই আম ছিড়ড়া ছিড়ড়া মোর দারে দিবি মুই থুমু যাই ওক থুইতে থুইতে থুইতে থুইতে এক পর্যায়ে গেলো বোস্তা ভইড়ড়া এহন বোস্তা বইড়ড়া গেলো দাদো গাছের ডালে তো বানছি ডালতো মট মট মট মট করে আমের ভারে
428,train_barishal (444).wav,আম যদি পইড়ড়া যায় তয় মনে কর ওই বাড়ির মানুষ এউক্কাও বাদ থাকপে না ব্যাক এই দাও কাঁচি যে যা পায় হেই লইয়া আইবে হুম মোরা কিন্তু রাত্রে চুরি করতে গেছি ডাহাতি কেসও কিন্তু দিতে পারে সম্বাবনা আছে
429,train_barishal (445).wav,হেইয়ারপর ওহানে অলো বেডারা ওই গরমের দিন ছিল ওই চাইর পাজ্জন বেডা মানুষ মুরুব্বি টাইপের যদিও জুয়ান জুয়ান তো হেরা অইলো ওইহানে বইয়া গপ্পো করতে আছিল ওই আম দুই একটা পারতে যাইয়া এ বেডা ব্যাককয়ডা আমি কি পারতে পারে আরে না
